new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
215,266.0252773,19532.48718,NA,266.0252773,266.0252773,1280.749592
216,168.5314576,17678.84369,NA,168.5314576,695.2298886,1254.510659
217,1440.364325,19527.42771,NA,NA,NA,1674.684341
218,294.9151357,21197.86442,NA,294.9151357,294.9151357,1284.057182
219,294.9151357,21427.98902,NA,294.9151357,405.8476279,1161.194242
220,1390.685442,27575.96809,NA,NA,NA,1687.620421
221,752.0362495,19306.85234,NA,NA,752.0362495,1353.61885
222,199.5207018,26029.56251,NA,199.5207018,576.2965663,1094.011194
223,111.4785261,17598.4645,NA,264.5987121,371.8796349,1273.681464
224,809.2914602,19845.51325,NA,NA,892.2952275,1419.135069
225,273.8751185,30825.71775,NA,273.8751185,395.9018774,395.9018774
226,282.2772855,16352.84652,NA,282.2772855,414.1527127,1353.129191
227,80.71780992,16709.70689,80.71780992,256.9427895,256.9427895,1256.075609
228,360.8106356,21921.33652,NA,404.9836196,645.4790391,1101.010689
229,308.2679457,25156.24682,NA,308.2679457,308.2679457,1368.127555
230,840.3274394,19848.83914,NA,NA,840.3274394,981.6198263
231,217.9969562,17802.9217,NA,228.8710444,228.8710444,1086.745021
232,653.4385397,34976.75671,NA,NA,669.9723371,1369.015719
233,233.4108769,34642.01294,NA,233.4108769,617.4476109,976.6980533
234,1525.779522,28385.79289,NA,NA,NA,1802.502131
235,706.9729785,17185.55611,NA,NA,706.9729785,1528.004235
236,377.1458705,17924.83194,NA,377.1458705,581.0070426,1395.833689
237,243.2061126,28720.51337,NA,243.2061126,243.2061126,1213.413647
238,473.685198,21115.44115,NA,473.685198,636.3162499,1345.811311
239,588.8672733,18269.95961,NA,NA,685.5285386,1386.885049
240,335.9355255,16096.76853,NA,335.9355255,660.2735526,1303.862371
241,11.69643831,17127.30489,11.69643831,11.69643831,702.9429327,1067.424205
242,138.8885512,17142.46112,NA,168.2532402,535.7656068,1196.791307
243,138.8885512,17122.48109,NA,262.4234303,506.2333507,1286.892773
244,1.885589272,16430.14693,1.885589272,189.6992849,410.0737457,1232.07163
245,193.6983638,17474.54635,NA,272.7038291,463.5692289,1258.598212
246,225.1903216,16507.43099,NA,310.3044409,544.6921393,1240.762448
247,1390.685442,26901.04169,NA,NA,NA,1643.928457
248,517.9286364,30238.29426,NA,NA,575.0650757,925.2033841
249,908.113461,28278.19104,NA,NA,908.113461,1502.334852
250,3.387464574,31053.12353,3.387464574,115.6428912,461.6629856,737.8780921
251,118.1883741,19501.63167,NA,273.0887545,549.1654431,1068.188648
